 Hgtkm DensMean DensPert
1763999 0.0 1.1656 1.1923
1764000 0.5 1.1117 1.1694
1764001 1.0 1.06 1.1121
1764002 1.5 1.0101 1.04
1764003 2.0 0.96405 0.97399
1764004 2.5 0.91875 0.93212
1764005 3.0 0.87485 0.88857
1764006 3.5 0.83389 0.85206
1764007 4.0 0.79521 0.8021
1764008 4.5 0.75791 0.7731
1764009 5.0 0.72062 0.73722
1764010 5.5 0.68516 0.70612
1764011 6.0 0.65099 0.66997
1764012 6.5 0.61753 0.63111
1764013 7.0 0.5858 0.60006
1764014 7.5 0.5557 0.56795
1764015 8.0 0.52637 0.53511
1764016 8.5 0.49854 0.50446
1764017 9.0 0.47219 0.47589
1764018 9.5 0.44723 0.44876
1764019 10.0 0.42223 0.4227
1764020 10.5 0.39833 0.39753
1764021 11.0 0.37498 0.37379
1764022 11.5 0.35148 0.34727
1764023 12.0 0.32946 0.32719
1764024 12.5 0.30821 0.30587
1764025 13.0 0.2875 0.28416
1764026 13.5 0.26819 0.26174
1764027 14.0 0.25018 0.2432
1764028 14.5 0.23224 0.22284
1764029 15.0 0.21522 0.20591
1764030 15.5 0.19945 0.19033
1764031 16.0 0.18484 0.17524
1764032 16.5 0.1713 0.16432
1764033 17.0 0.15766 0.15334
1764034 17.5 0.14477 0.14159
1764035 18.0 0.13294 0.1299
1764036 18.5 0.12208 0.11822
1764037 19.0 0.11216 0.10968
1764038 19.5 0.10313 0.1022
1764039 20.0 0.09483 0.093638
1764040 20.5 0.087198 0.086121
1764041 21.0 0.080207 0.07967
1764042 21.5 0.073926 0.072894
1764043 22.0 0.068138 0.067672
1764044 22.5 0.062804 0.062069
1764045 23.0 0.057888 0.056955
1764046 23.5 0.053357 0.052579
1764047 24.0 0.049182 0.048806
1764048 24.5 0.045387 0.044981
1764049 25.0 0.041919 0.041873
1764050 25.5 0.038717 0.038552
1764051 26.0 0.035759 0.03553
1764052 26.5 0.033028 0.032877
1764053 27.0 0.030517 0.03058
1764054 27.5 0.028214 0.028238
1764055 28.0 0.02607 0.026139
1764056 28.5 0.024079 0.024138
1764057 29.0 0.022235 0.022394
1764058 29.5 0.020534 0.020729
1764059 30.0 0.018972 0.019128
1764060 30.5 0.017528 0.017677
1764061 31.0 0.016206 0.016497
1764062 31.5 0.014997 0.015247
1764063 32.0 0.013887 0.014186
1764064 32.5 0.012864 0.013307
1764065 33.0 0.01192 0.012327
1764066 33.5 0.011049 0.011419
1764067 34.0 0.010245 0.010629
1764068 34.5 0.0095026 0.0099897
1764069 35.0 0.0088171 0.0092808
1764070 35.5 0.0081759 0.0086459
1764071 36.0 0.0075843 0.0079825
1764072 36.5 0.0070383 0.0073408
1764073 37.0 0.0065342 0.0067792
1764074 37.5 0.0060686 0.0062984
1764075 38.0 0.0056384 0.0058293
1764076 38.5 0.0052406 0.0053943
1764077 39.0 0.0048728 0.0050816
1764078 39.5 0.0045324 0.0046994
1764079 40.0 0.0042174 0.0043393
1764080 40.5 0.0039312 0.0040397
1764081 41.0 0.0036655 0.0037874
1764082 41.5 0.0034187 0.003558
1764083 42.0 0.0031894 0.0032969
1764084 42.5 0.0029763 0.003084
1764085 43.0 0.0027781 0.0029103
1764086 43.5 0.0025939 0.0027072
1764087 44.0 0.0024226 0.002532
1764088 44.5 0.0022632 0.0023703
