 Hgtkm DensMean DensPert
998089 0.0 1.1656 1.1291
998090 0.5 1.1117 1.0507
998091 1.0 1.06 1.0299
998092 1.5 1.0101 1.0026
998093 2.0 0.96405 0.93773
998094 2.5 0.91875 0.91934
998095 3.0 0.87485 0.86323
998096 3.5 0.83389 0.84025
998097 4.0 0.79521 0.80428
998098 4.5 0.75791 0.76844
998099 5.0 0.72062 0.74215
998100 5.5 0.68516 0.70651
998101 6.0 0.65099 0.66726
998102 6.5 0.61753 0.63716
998103 7.0 0.5858 0.60461
998104 7.5 0.5557 0.56668
998105 8.0 0.52637 0.54107
998106 8.5 0.49854 0.5066
998107 9.0 0.47219 0.47364
998108 9.5 0.44723 0.44265
998109 10.0 0.42223 0.42003
998110 10.5 0.39833 0.39732
998111 11.0 0.37498 0.37372
998112 11.5 0.35148 0.35271
998113 12.0 0.32946 0.33126
998114 12.5 0.30821 0.30847
998115 13.0 0.2875 0.28884
998116 13.5 0.26819 0.27115
998117 14.0 0.25018 0.25295
998118 14.5 0.23224 0.23431
998119 15.0 0.21522 0.21523
998120 15.5 0.19945 0.19902
998121 16.0 0.18484 0.18554
998122 16.5 0.1713 0.17128
998123 17.0 0.15766 0.15736
998124 17.5 0.14477 0.14499
998125 18.0 0.13294 0.13416
998126 18.5 0.12208 0.12212
998127 19.0 0.11216 0.11202
998128 19.5 0.10313 0.10324
998129 20.0 0.09483 0.095745
998130 20.5 0.087198 0.087397
998131 21.0 0.080207 0.080272
998132 21.5 0.073926 0.073047
998133 22.0 0.068138 0.067421
998134 22.5 0.062804 0.062021
998135 23.0 0.057888 0.057585
998136 23.5 0.053357 0.052988
998137 24.0 0.049182 0.048519
998138 24.5 0.045387 0.044863
998139 25.0 0.041919 0.041513
998140 25.5 0.038717 0.038415
998141 26.0 0.035759 0.035479
998142 26.5 0.033028 0.032681
998143 27.0 0.030517 0.030189
998144 27.5 0.028214 0.027877
998145 28.0 0.02607 0.025805
998146 28.5 0.024079 0.023908
998147 29.0 0.022235 0.022238
998148 29.5 0.020534 0.020421
998149 30.0 0.018972 0.018916
998150 30.5 0.017528 0.017307
998151 31.0 0.016206 0.015929
998152 31.5 0.014997 0.01488
998153 32.0 0.013887 0.013785
998154 32.5 0.012864 0.012894
998155 33.0 0.01192 0.01191
998156 33.5 0.011049 0.011094
998157 34.0 0.010245 0.010278
998158 34.5 0.0095026 0.0095428
998159 35.0 0.0088171 0.0088714
998160 35.5 0.0081759 0.0082284
998161 36.0 0.0075843 0.0075943
998162 36.5 0.0070383 0.0070712
998163 37.0 0.0065342 0.0065173
998164 37.5 0.0060686 0.0060291
998165 38.0 0.0056384 0.0055974
998166 38.5 0.0052406 0.0051388
998167 39.0 0.0048728 0.0047432
998168 39.5 0.0045324 0.0044407
998169 40.0 0.0042174 0.0041991
998170 40.5 0.0039312 0.0039596
998171 41.0 0.0036655 0.003722
998172 41.5 0.0034187 0.0034763
998173 42.0 0.0031894 0.003227
998174 42.5 0.0029763 0.0030353
998175 43.0 0.0027781 0.0028238
998176 43.5 0.0025939 0.0026691
998177 44.0 0.0024226 0.0024715
998178 44.5 0.0022632 0.0022843
998179 45.0 0.0021148 0.0021261
998180 45.5 0.001983 0.00199
998181 46.0 0.0018594 0.001874
998182 46.5 0.0017437 0.0017944
998183 47.0 0.0016352 0.0016969
998184 47.5 0.0015336 0.0015641
998185 48.0 0.0014384 0.0014626
998186 48.5 0.0013491 0.0013753
998187 49.0 0.0012654 0.0012993
998188 49.5 0.001187 0.0012272
998189 50.0 0.0011135 0.0011359
998190 50.5 0.0010487 0.0010571
998191 51.0 0.00098743 0.00099731
998192 51.5 0.00092954 0.00090422
998193 52.0 0.00087485 0.00086506
998194 52.5 0.00082321 0.00082296
998195 53.0 0.00077443 0.00077202
998196 53.5 0.00072839 0.00072569
998197 54.0 0.00068493 0.00069116
998198 54.5 0.00064391 0.00066808
998199 55.0 0.00060522 0.00063459
998200 55.5 0.00056946 0.00059973
998201 56.0 0.00053563 0.00055625
998202 56.5 0.00050363 0.00052819
998203 57.0 0.00047338 0.00050036
998204 57.5 0.0004448 0.00046912
998205 58.0 0.00041778 0.0004368
998206 58.5 0.00039227 0.00041843
998207 59.0 0.00036818 0.00039297
998208 59.5 0.00034544 0.00036315
998209 60.0 0.00032399 0.0003365
998210 60.5 0.00030372 0.00032052
998211 61.0 0.00028463 0.00030575
998212 61.5 0.00026664 0.0002881
998213 62.0 0.00024971 0.00027698
998214 62.5 0.00023377 0.00025716
998215 63.0 0.00021877 0.00023882
998216 63.5 0.00020467 0.00022322
998217 64.0 0.0001914 0.00020527
998218 64.5 0.00017893 0.00019692
998219 65.0 0.00016721 0.0001846
998220 65.5 0.0001562 0.00017388
998221 66.0 0.00014585 0.00016093
998222 66.5 0.00013614 0.00014898
998223 67.0 0.00012702 0.00013559
998224 67.5 0.00011847 0.00012347
998225 68.0 0.00011044 0.00011765
998226 68.5 0.00010291 0.00010767
998227 69.0 9.586e-05 0.00010009
998228 69.5 8.9252e-05 9.3127e-05
998229 70.0 8.3063e-05 8.4681e-05
998230 70.5 7.7163e-05 7.9128e-05
998231 71.0 7.1662e-05 7.2894e-05
998232 71.5 6.6533e-05 6.6311e-05
998233 72.0 6.1754e-05 6.2123e-05
998234 72.5 5.73e-05 5.8768e-05
998235 73.0 5.3152e-05 5.4895e-05
998236 73.5 4.929e-05 5.1566e-05
998237 74.0 4.5694e-05 4.736e-05
998238 74.5 4.2348e-05 4.4603e-05
998239 75.0 3.9234e-05 4.1234e-05
998240 75.5 3.6322e-05 3.8681e-05
998241 76.0 3.362e-05 3.4978e-05
998242 76.5 3.1114e-05 3.1931e-05
998243 77.0 2.879e-05 2.8916e-05
998244 77.5 2.6635e-05 2.6123e-05
998245 78.0 2.4638e-05 2.4594e-05
998246 78.5 2.2786e-05 2.2868e-05
998247 79.0 2.107e-05 2.1127e-05
998248 79.5 1.948e-05 1.9951e-05
998249 80.0 1.8007e-05 1.8487e-05
998250 80.5 1.6666e-05 1.7013e-05
998251 81.0 1.5421e-05 1.5854e-05
998252 81.5 1.4266e-05 1.479e-05
998253 82.0 1.3195e-05 1.3743e-05
998254 82.5 1.2201e-05 1.2536e-05
998255 83.0 1.1279e-05 1.16e-05
998256 83.5 1.0424e-05 1.061e-05
998257 84.0 9.6315e-06 9.628e-06
998258 84.5 8.8972e-06 8.7808e-06
998259 85.0 8.2168e-06 8.0451e-06
998260 85.5 7.5691e-06 7.8056e-06
998261 86.0 6.9703e-06 7.372e-06
998262 86.5 6.4168e-06 6.976e-06
998263 87.0 5.9053e-06 6.3193e-06
998264 87.5 5.4329e-06 5.6874e-06
998265 88.0 4.9967e-06 5.1747e-06
998266 88.5 4.5939e-06 4.8019e-06
998267 89.0 4.2223e-06 4.3745e-06
998268 89.5 3.8794e-06 3.8372e-06
998269 90.0 3.5632e-06 3.5638e-06
998270 90.5 3.2661e-06 3.4505e-06
998271 91.0 2.9921e-06 3.3827e-06
998272 91.5 2.7394e-06 3.0332e-06
998273 92.0 2.5064e-06 2.6945e-06
998274 92.5 2.2918e-06 2.4215e-06
998275 93.0 2.0942e-06 2.1916e-06
998276 93.5 1.9124e-06 2.0474e-06
998277 94.0 1.7451e-06 1.8281e-06
998278 94.5 1.5915e-06 1.6995e-06
998279 95.0 1.4504e-06 1.5343e-06
998280 95.5 1.3156e-06 1.3491e-06
998281 96.0 1.1938e-06 1.2174e-06
998282 96.5 1.0837e-06 1.0754e-06
998283 97.0 9.8411e-07 1.0318e-06
998284 97.5 8.94e-07 9.2488e-07
998285 98.0 8.1243e-07 8.6128e-07
998286 98.5 7.3857e-07 7.2886e-07
998287 99.0 6.7167e-07 6.257e-07
998288 99.5 6.1105e-07 5.3206e-07
998289 100.0 5.5611e-07 4.8159e-07
998290 100.5 5.0368e-07 4.8083e-07
998291 101.0 4.5678e-07 4.3427e-07
