 Hgtkm DensMean DensPert
478794 0.0 1.1656 1.2024
478795 0.5 1.1117 1.1471
478796 1.0 1.06 1.0803
478797 1.5 1.0101 1.0535
478798 2.0 0.96405 0.99698
478799 2.5 0.91875 0.9258
478800 3.0 0.87485 0.87709
478801 3.5 0.83389 0.83875
478802 4.0 0.79521 0.80244
478803 4.5 0.75791 0.76566
478804 5.0 0.72062 0.72956
478805 5.5 0.68516 0.69494
478806 6.0 0.65099 0.6588
478807 6.5 0.61753 0.62366
478808 7.0 0.5858 0.59075
478809 7.5 0.5557 0.55954
478810 8.0 0.52637 0.5277
478811 8.5 0.49854 0.49779
478812 9.0 0.47219 0.46964
478813 9.5 0.44723 0.44355
478814 10.0 0.42223 0.41863
478815 10.5 0.39833 0.39371
478816 11.0 0.37498 0.37082
478817 11.5 0.35148 0.348
478818 12.0 0.32946 0.32705
478819 12.5 0.30821 0.30481
478820 13.0 0.2875 0.28499
478821 13.5 0.26819 0.26648
478822 14.0 0.25018 0.24985
478823 14.5 0.23224 0.23022
478824 15.0 0.21522 0.21097
478825 15.5 0.19945 0.19681
478826 16.0 0.18484 0.18267
478827 16.5 0.1713 0.16955
478828 17.0 0.15766 0.15639
478829 17.5 0.14477 0.14385
478830 18.0 0.13294 0.13127
478831 18.5 0.12208 0.12165
478832 19.0 0.11216 0.11155
478833 19.5 0.10313 0.10286
478834 20.0 0.09483 0.094983
478835 20.5 0.087198 0.087047
478836 21.0 0.080207 0.080126
478837 21.5 0.073926 0.074163
478838 22.0 0.068138 0.068069
478839 22.5 0.062804 0.062353
478840 23.0 0.057888 0.057981
478841 23.5 0.053357 0.053607
478842 24.0 0.049182 0.04944
478843 24.5 0.045387 0.04559
478844 25.0 0.041919 0.041927
478845 25.5 0.038717 0.03874
478846 26.0 0.035759 0.035803
478847 26.5 0.033028 0.032916
478848 27.0 0.030517 0.030512
478849 27.5 0.028214 0.028232
478850 28.0 0.02607 0.026069
478851 28.5 0.024079 0.024155
478852 29.0 0.022235 0.022171
478853 29.5 0.020534 0.020641
478854 30.0 0.018972 0.019159
478855 30.5 0.017528 0.017799
478856 31.0 0.016206 0.016481
478857 31.5 0.014997 0.015148
478858 32.0 0.013887 0.014205
478859 32.5 0.012864 0.013145
478860 33.0 0.01192 0.012144
478861 33.5 0.011049 0.011243
478862 34.0 0.010245 0.010399
478863 34.5 0.0095026 0.009632
478864 35.0 0.0088171 0.0088321
478865 35.5 0.0081759 0.0082172
478866 36.0 0.0075843 0.0076579
478867 36.5 0.0070383 0.0071121
478868 37.0 0.0065342 0.006666
478869 37.5 0.0060686 0.0061803
478870 38.0 0.0056384 0.0057162
478871 38.5 0.0052406 0.0053218
478872 39.0 0.0048728 0.0049291
478873 39.5 0.0045324 0.0045485
478874 40.0 0.0042174 0.0042941
478875 40.5 0.0039312 0.0039787
478876 41.0 0.0036655 0.0037675
478877 41.5 0.0034187 0.0034862
478878 42.0 0.0031894 0.0032308
478879 42.5 0.0029763 0.0029643
478880 43.0 0.0027781 0.0028086
478881 43.5 0.0025939 0.0026318
478882 44.0 0.0024226 0.0024685
478883 44.5 0.0022632 0.0023394
478884 45.0 0.0021148 0.0022074
478885 45.5 0.001983 0.0021031
478886 46.0 0.0018594 0.001938
478887 46.5 0.0017437 0.0018188
478888 47.0 0.0016352 0.0016832
478889 47.5 0.0015336 0.0015582
478890 48.0 0.0014384 0.0014511
478891 48.5 0.0013491 0.0013671
478892 49.0 0.0012654 0.0012787
478893 49.5 0.001187 0.0011875
478894 50.0 0.0011135 0.0011006
478895 50.5 0.0010487 0.0010245
478896 51.0 0.00098743 0.00095969
478897 51.5 0.00092954 0.00090197
478898 52.0 0.00087485 0.00085977
478899 52.5 0.00082321 0.00081074
478900 53.0 0.00077443 0.00077939
478901 53.5 0.00072839 0.00073241
478902 54.0 0.00068493 0.00067447
478903 54.5 0.00064391 0.00062286
478904 55.0 0.00060522 0.00059629
478905 55.5 0.00056946 0.00056986
478906 56.0 0.00053563 0.00052643
478907 56.5 0.00050363 0.00050642
478908 57.0 0.00047338 0.00047016
478909 57.5 0.0004448 0.00042998
478910 58.0 0.00041778 0.00040683
478911 58.5 0.00039227 0.00038232
478912 59.0 0.00036818 0.00036002
478913 59.5 0.00034544 0.00033197
478914 60.0 0.00032399 0.00030334
478915 60.5 0.00030372 0.00028668
478916 61.0 0.00028463 0.00027139
478917 61.5 0.00026664 0.00025514
478918 62.0 0.00024971 0.00023945
478919 62.5 0.00023377 0.00022705
478920 63.0 0.00021877 0.00020999
478921 63.5 0.00020467 0.00019896
478922 64.0 0.0001914 0.00018474
478923 64.5 0.00017893 0.0001744
478924 65.0 0.00016721 0.00016441
478925 65.5 0.0001562 0.00015422
478926 66.0 0.00014585 0.0001421
478927 66.5 0.00013614 0.00012803
478928 67.0 0.00012702 0.00011652
478929 67.5 0.00011847 0.00010866
478930 68.0 0.00011044 9.8757e-05
478931 68.5 0.00010291 9.4227e-05
