 Hgtkm DensMean DensPert
840897 0.0 1.1656 1.201
840898 0.5 1.1117 1.1165
840899 1.0 1.06 1.0691
840900 1.5 1.0101 1.0442
840901 2.0 0.96405 1.007
840902 2.5 0.91875 0.95529
840903 3.0 0.87485 0.8894
840904 3.5 0.83389 0.84181
840905 4.0 0.79521 0.80311
840906 4.5 0.75791 0.75669
840907 5.0 0.72062 0.72576
840908 5.5 0.68516 0.694
840909 6.0 0.65099 0.65933
840910 6.5 0.61753 0.61641
840911 7.0 0.5858 0.57918
840912 7.5 0.5557 0.55141
840913 8.0 0.52637 0.5287
840914 8.5 0.49854 0.50287
840915 9.0 0.47219 0.46963
840916 9.5 0.44723 0.4502
840917 10.0 0.42223 0.42552
840918 10.5 0.39833 0.4033
840919 11.0 0.37498 0.37635
840920 11.5 0.35148 0.35075
840921 12.0 0.32946 0.326
840922 12.5 0.30821 0.30567
840923 13.0 0.2875 0.28226
840924 13.5 0.26819 0.26581
840925 14.0 0.25018 0.24746
840926 14.5 0.23224 0.22938
840927 15.0 0.21522 0.21242
840928 15.5 0.19945 0.19489
840929 16.0 0.18484 0.17897
840930 16.5 0.1713 0.16477
840931 17.0 0.15766 0.15206
840932 17.5 0.14477 0.14242
840933 18.0 0.13294 0.13169
840934 18.5 0.12208 0.11999
840935 19.0 0.11216 0.11121
840936 19.5 0.10313 0.10191
840937 20.0 0.09483 0.093992
840938 20.5 0.087198 0.08603
840939 21.0 0.080207 0.079572
840940 21.5 0.073926 0.072775
840941 22.0 0.068138 0.067195
840942 22.5 0.062804 0.062299
840943 23.0 0.057888 0.057113
840944 23.5 0.053357 0.052747
840945 24.0 0.049182 0.048595
840946 24.5 0.045387 0.044878
840947 25.0 0.041919 0.041442
840948 25.5 0.038717 0.038416
840949 26.0 0.035759 0.035428
840950 26.5 0.033028 0.032851
840951 27.0 0.030517 0.030431
840952 27.5 0.028214 0.028369
840953 28.0 0.02607 0.026188
840954 28.5 0.024079 0.024132
840955 29.0 0.022235 0.022215
840956 29.5 0.020534 0.020539
840957 30.0 0.018972 0.019197
840958 30.5 0.017528 0.017623
840959 31.0 0.016206 0.016341
840960 31.5 0.014997 0.015266
840961 32.0 0.013887 0.014352
840962 32.5 0.012864 0.013232
840963 33.0 0.01192 0.012251
840964 33.5 0.011049 0.011473
840965 34.0 0.010245 0.010578
840966 34.5 0.0095026 0.0098287
840967 35.0 0.0088171 0.0091151
840968 35.5 0.0081759 0.0084108
840969 36.0 0.0075843 0.0078769
840970 36.5 0.0070383 0.0073358
840971 37.0 0.0065342 0.0067146
840972 37.5 0.0060686 0.0062978
840973 38.0 0.0056384 0.0058715
840974 38.5 0.0052406 0.0054354
840975 39.0 0.0048728 0.0050572
840976 39.5 0.0045324 0.0047179
840977 40.0 0.0042174 0.004398
840978 40.5 0.0039312 0.0041087
840979 41.0 0.0036655 0.0038005
840980 41.5 0.0034187 0.0035
840981 42.0 0.0031894 0.0032778
840982 42.5 0.0029763 0.0030574
840983 43.0 0.0027781 0.002864
840984 43.5 0.0025939 0.0026581
840985 44.0 0.0024226 0.0024448
840986 44.5 0.0022632 0.0022882
840987 45.0 0.0021148 0.0021214
840988 45.5 0.001983 0.0019958
840989 46.0 0.0018594 0.001867
840990 46.5 0.0017437 0.0017686
840991 47.0 0.0016352 0.0016462
840992 47.5 0.0015336 0.0015473
840993 48.0 0.0014384 0.0014785
840994 48.5 0.0013491 0.001372
840995 49.0 0.0012654 0.0012819
840996 49.5 0.001187 0.0012155
840997 50.0 0.0011135 0.0011356
840998 50.5 0.0010487 0.0010712
840999 51.0 0.00098743 0.0010054
841000 51.5 0.00092954 0.00095032
841001 52.0 0.00087485 0.00090862
841002 52.5 0.00082321 0.00087855
841003 53.0 0.00077443 0.00083284
841004 53.5 0.00072839 0.0007857
841005 54.0 0.00068493 0.00071989
841006 54.5 0.00064391 0.00068126
841007 55.0 0.00060522 0.00063147
841008 55.5 0.00056946 0.00059237
841009 56.0 0.00053563 0.0005652
841010 56.5 0.00050363 0.00053529
841011 57.0 0.00047338 0.00049676
841012 57.5 0.0004448 0.00045179
841013 58.0 0.00041778 0.00043305
841014 58.5 0.00039227 0.00039696
841015 59.0 0.00036818 0.00037375
841016 59.5 0.00034544 0.00034905
841017 60.0 0.00032399 0.000327
841018 60.5 0.00030372 0.00030874
841019 61.0 0.00028463 0.00029508
841020 61.5 0.00026664 0.00027554
841021 62.0 0.00024971 0.00026025
841022 62.5 0.00023377 0.0002432
841023 63.0 0.00021877 0.00023106
841024 63.5 0.00020467 0.00021302
841025 64.0 0.0001914 0.0001981
841026 64.5 0.00017893 0.00018752
841027 65.0 0.00016721 0.00017529
841028 65.5 0.0001562 0.00016093
841029 66.0 0.00014585 0.00014583
841030 66.5 0.00013614 0.00013501
841031 67.0 0.00012702 0.00012541
841032 67.5 0.00011847 0.00011735
841033 68.0 0.00011044 0.00011091
841034 68.5 0.00010291 0.00010263
841035 69.0 9.586e-05 9.7567e-05
841036 69.5 8.9252e-05 9.2255e-05
841037 70.0 8.3063e-05 8.5893e-05
841038 70.5 7.7163e-05 7.8308e-05
841039 71.0 7.1662e-05 7.1637e-05
841040 71.5 6.6533e-05 6.5972e-05
841041 72.0 6.1754e-05 6.0583e-05
841042 72.5 5.73e-05 5.4964e-05
841043 73.0 5.3152e-05 5.0782e-05
841044 73.5 4.929e-05 4.7103e-05
841045 74.0 4.5694e-05 4.3871e-05
841046 74.5 4.2348e-05 4.0403e-05
841047 75.0 3.9234e-05 3.7027e-05
841048 75.5 3.6322e-05 3.429e-05
841049 76.0 3.362e-05 3.1003e-05
841050 76.5 3.1114e-05 2.8974e-05
841051 77.0 2.879e-05 2.7451e-05
841052 77.5 2.6635e-05 2.5717e-05
